,JP_shortTitle,shortTitle,itemId,title,viewItemURL,currentPrice,currency,country,primaryCategory.categoryId,primaryCategory.categoryName,listingType,condition,model,TotalCounts
61,,nikon f f2,173988130431,【Almost Unused】Nikon Focusing Screen Type E for Nikon F / F2 From JAPAN,https://www.ebay.com/itm/Almost-Unused-Nikon-Focusing-Screen-Type-E-Nikon-F-F2-JAPAN-/173988130431,39.99,USD,JP,162480,Other Camera & Photo Accs,StoreInventory,Used,,28
32,,nikon ais 80200mm,183815981325,[Excellent++++] Nikon Ai-S 80-200mm f/4 from Japan #27,https://www.ebay.com/itm/Excellent-Nikon-Ai-S-80-200mm-f-4-Japan-27-/183815981325,96.0,USD,JP,3323,Lenses,StoreInventory,Used,Ai-S ZOOM-NIKKOR 80-200mm f/4,28
37,,nikon back door,254354266250,Nikon Back Door lever BLACK and Battery cap for Nikon F2  SN454 **Excellent++**,https://www.ebay.com/itm/Nikon-Back-Door-lever-BLACK-and-Battery-cap-Nikon-F2-SN454-Excellent-/254354266250,14.0,USD,JP,30038,Film Camera Parts,StoreInventory,Used,,28
99,,nikon back door,254354266250,Nikon Back Door lever BLACK and Battery cap for Nikon F2  SN454 **Excellent++**,https://www.ebay.com/itm/Nikon-Back-Door-lever-BLACK-and-Battery-cap-Nikon-F2-SN454-Excellent-/254354266250,14.0,USD,JP,30038,Film Camera Parts,StoreInventory,Used,,28
94,,nikon ais micro,352789797591,NEAR MINT Nikon Ai-S Micro NIKKOR 105mm f/2.8 Micro Lens w/Filter From Japan,https://www.ebay.com/itm/NEAR-MINT-Nikon-Ai-S-Micro-NIKKOR-105mm-f-2-8-Micro-Lens-w-Filter-Japan-/352789797591,199.0,USD,JP,3323,Lenses,StoreInventory,Used,Nikon Micro NIKKOR 105mm f/2.8,279
96,,nikon nikkor 50mm,383083410969,[Near Mint] Nikon Nikkor 50mm f/1.8 Ai Manual Focus Lens from Japan #143,https://www.ebay.com/itm/Near-Mint-Nikon-Nikkor-50mm-f-1-8-Ai-Manual-Focus-Lens-Japan-143-/383083410969,90.99,USD,JP,3323,Lenses,FixedPrice,Used,NIKON Ai Nikkor 50mm f/1.8,278
61,,nikon ai nikkor,283569323531,【EXC】 Nikon Ai Nikkor 50mm F/1.8 MF Lens w/ Caps ＆ Filter from Japan #121,https://www.ebay.com/itm/EXC-Nikon-Ai-Nikkor-50mm-F-1-8-MF-Lens-w-Caps-Filter-Japan-121-/283569323531,69.9,USD,JP,3323,Lenses,StoreInventory,Used,Nikon Ai Nikkor 50mm F/1.8,278
81,,nikon nippon kogaku,223665019038,Nikon Nippon Kogaku Fisheye-NIKKOR Auto 8mm f/2.8 Lens,https://www.ebay.com/itm/Nikon-Nippon-Kogaku-Fisheye-NIKKOR-Auto-8mm-f-2-8-Lens-/223665019038,829.99,USD,JP,3323,Lenses,StoreInventory,Used,,277
38,,nikon ed af,392422291818,Near MINT in BOX Nikon ED AF Zoom-NIKKOR 80-200mm f/2.8 F Mount Lens From Japan,https://www.ebay.com/itm/Near-MINT-BOX-Nikon-ED-AF-Zoom-NIKKOR-80-200mm-f-2-8-F-Mount-Lens-Japan-/392422291818,269.99,USD,JP,3323,Lenses,StoreInventory,Used,AF NIKKOR 80-200mm F/2.8,277
38,,nikon s2 rangefinder,143348529849,◉NEAR MINT◉ NIKON S2 Rangefinder Film Camera Body from JAPAN #70,https://www.ebay.com/itm/NEAR-MINT-NIKON-S2-Rangefinder-Film-Camera-Body-JAPAN-70-/143348529849,299.99,USD,JP,15230,Film Cameras,StoreInventory,Used,NIKON S2,27
12,,nikon nikomat ft2,143256818160,[AS-IS] Nikon Nikomat FT2 35mm SLR Film Camera Body from Japan #N1530,https://www.ebay.com/itm/AS-IS-Nikon-Nikomat-FT2-35mm-SLR-Film-Camera-Body-Japan-N1530-/143256818160,19.9,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon Nikomat FT2,27
21,,nikon nikkor af,362717023134,Nikon NIKKOR AF 28-80mm f3.5-5.6 D ZOOM Lens from JAPAN 486266,https://www.ebay.com/itm/Nikon-NIKKOR-AF-28-80mm-f3-5-5-6-D-ZOOM-Lens-JAPAN-486266-/362717023134,22.0,USD,JP,3323,Lenses,FixedPrice,Used,Nikon AF NIKKOR 28-80mm f/3.5-5.6D,27
30,,nikon nikkor ais,163862164077,[Opt Mint] Nikon NIKKOR Ai-S AIS 135mm F2 Telephoto MF SLR Lens from Japan 1112,https://www.ebay.com/itm/Opt-Mint-Nikon-NIKKOR-Ai-S-AIS-135mm-F2-Telephoto-MF-SLR-Lens-Japan-1112-/163862164077,479.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikon NIKKOR Ai-S 135mm F2,27
37,,for partsnikon nikomat,133166589679,【for Parts】Nikon Nikomat FT2 35mm SLR Film Camera + camera case  japan #ji158,https://www.ebay.com/itm/for-Parts-Nikon-Nikomat-FT2-35mm-SLR-Film-Camera-camera-case-japan-ji158-/133166589679,14.4,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikomat FT2,27
79,,nikon af nikkor,173847862055,[Mint] Nikon AF Nikkor 28-105mm F/3.5-4.5 D Macro Zoom Lens From Japan #721,https://www.ebay.com/itm/Mint-Nikon-AF-Nikkor-28-105mm-F-3-5-4-5-D-Macro-Zoom-Lens-Japan-721-/173847862055,114.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AF Nikkor 28-105mm F/3.5-4.5 D Macro,27
29,,nikon from japan,312772178665,【MINT】Tokina AF 20-35mm f/3.5-4.5 Lens for Nikon from Japan #121,https://www.ebay.com/itm/MINT-Tokina-AF-20-35mm-f-3-5-4-5-Lens-Nikon-Japan-121-/312772178665,109.9,USD,JP,3323,Lenses,StoreInventory,Used,Tokina AF 20-35mm f3.5-4.5,27
11,,nikon s2 camera,133140742352,[Vintage Near MINT] Nikon S2 Camera + Nikkor S.C 5cm f/1.4 50mm Lens From JAPAN,https://www.ebay.com/itm/Vintage-Near-MINT-Nikon-S2-Camera-Nikkor-S-C-5cm-f-1-4-50mm-Lens-JAPAN-/133140742352,799.9,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon S2,27
63,,nikon nikonos iv,383072687238,[EXC+++++] Nikon Nikonos IV A Underwater Camera w/ 35mm f/2.5 from JAPAN 010,https://www.ebay.com/itm/EXC-Nikon-Nikonos-IV-Underwater-Camera-w-35mm-f-2-5-JAPAN-010-/383072687238,99.9,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon Nikonos IV-A,27
97,,nikon af nikkor,274003789105,Excellent NIKON AF NIKKOR 80-200mm F2.8 ED Lens with Box from Japan,https://www.ebay.com/itm/Excellent-NIKON-AF-NIKKOR-80-200mm-F2-8-ED-Lens-Box-Japan-/274003789105,198.0,USD,JP,3323,Lenses,StoreInventory,Used,AF NIKKOR 80-200mm F2.8 ED,269
8,,nikon made in,163545142033,Tokina AT-X PRO 80-200mm F/2.8 AF Lens for Nikon Made In Japan,https://www.ebay.com/itm/Tokina-AT-X-PRO-80-200mm-F-2-8-AF-Lens-Nikon-Made-Japan-/163545142033,139.64,USD,JP,3323,Lenses,StoreInventory,Used,,266
10,,nikon af teleconverter,312758020637,●●Near Mint Nikon AF TELECONVERTER TC-16A 1.6X from Japan●●,https://www.ebay.com/itm/Near-Mint-Nikon-AF-TELECONVERTER-TC-16A-1-6X-Japan-/312758020637,65.9,USD,JP,3323,Lenses,FixedPrice,Used,,262
25,,nikon mint condition,333333263990,Tokina AT-X M100 PRO D 100 mm F/2.8 Macro Lens For Nikon **MINT** Condition,https://www.ebay.com/itm/Tokina-AT-X-M100-PRO-D-100-mm-F-2-8-Macro-Lens-Nikon-MINT-Condition-/333333263990,238.0,USD,JP,3323,Lenses,StoreInventory,Used,AF PRO D,26
98,,nikon nikkorq auto,163857465718,[AS IS] Nikon Nikkor-Q Auto 200mm f/4 Non Ai Telephoto Lens From Japan,https://www.ebay.com/itm/AS-IS-Nikon-Nikkor-Q-Auto-200mm-f-4-Non-Ai-Telephoto-Lens-Japan-/163857465718,12.6,USD,JP,3323,Lenses,StoreInventory,Used,Nikon Nikkor-Q Auto 200mm f/4,26
20,,nikon tc14b teleconverter,193022807998,"""Mint"" Nikon TC-14B Teleconverter 1.4X 4366#J",https://www.ebay.com/itm/Mint-Nikon-TC-14B-Teleconverter-1-4X-4366-J-/193022807998,99.9,USD,JP,3323,Lenses,StoreInventory,Used,,26
89,,nikon dx af,202751473766,"""Mint"" Nikon DX AF Fisheye Nikkor 10.5mm f/2.8 G ED AF Lens From Japan",https://www.ebay.com/itm/Mint-Nikon-DX-AF-Fisheye-Nikkor-10-5mm-f-2-8-G-ED-AF-Lens-Japan-/202751473766,349.9,USD,JP,3323,Lenses,StoreInventory,Used,,2594
52,,nikon afs dx,153627047824,NIKON AF-S DX NIKKOR 18-55mm f/3.5-5.6G VR Lenz From Japan,https://www.ebay.com/itm/NIKON-AF-S-DX-NIKKOR-18-55mm-f-3-5-5-6G-VR-Lenz-Japan-/153627047824,53.99,USD,JP,3323,Lenses,FixedPrice,Used,,2576
60,,nikon afs dx,153636211659,Nikon AF-S DX Zoom-Nikkor 18-70mm f/3.5-4.5 G IF ED Lens,https://www.ebay.com/itm/Nikon-AF-S-DX-Zoom-Nikkor-18-70mm-f-3-5-4-5-G-IF-ED-Lens-/153636211659,89.0,USD,JP,3323,Lenses,StoreInventory,Used,,2576
36,,nikon afs dx,264398981580,Nikon AF-S DX Nikkor 35mm f/1.8 G Wide Angel Lens Excellent++ w/Hood From Japan,https://www.ebay.com/itm/Nikon-AF-S-DX-Nikkor-35mm-f-1-8-G-Wide-Angel-Lens-Excellent-w-Hood-Japan-/264398981580,148.0,USD,JP,3323,Lenses,StoreInventory,Used,,2576
64,,nikon afs dx,223651138409,Nikon AF-S DX NIKKOR 18-55mm F3.5-5.6G VR Zoom Lens for F Mount #190830c,https://www.ebay.com/itm/Nikon-AF-S-DX-NIKKOR-18-55mm-F3-5-5-6G-VR-Zoom-Lens-F-Mount-190830c-/223651138409,77.0,USD,JP,3323,Lenses,StoreInventory,Used,,2576
70,,nikon afs dx,303280181376,Excellent-!! Nikon AF-S DX NIKKOR 17-55mm f/2.8 G ED from Japan,https://www.ebay.com/itm/Excellent-Nikon-AF-S-DX-NIKKOR-17-55mm-f-2-8-G-ED-Japan-/303280181376,399.0,USD,JP,3323,Lenses,StoreInventory,Used,,2576
9,,nikon afs vr,223642279259,Nikon Af-S Vr Micro-Nikkor 105Mm F2.8G If Focus 226 2226567 Mi-Ni105Mm If-Ed,https://www.ebay.com/itm/Nikon-Af-S-Vr-Micro-Nikkor-105Mm-F2-8G-If-Focus-226-2226567-Mi-Ni105Mm-If-Ed-/223642279259,761.11,USD,JP,3323,Lenses,FixedPrice,Used,,2552
55,,nikon af nikkor,133143150056,*Top Mint* Nikon AF Nikkor 50mm f/1.4 Standard Prime Lens from Japan #2345,https://www.ebay.com/itm/Top-Mint-Nikon-AF-Nikkor-50mm-f-1-4-Standard-Prime-Lens-Japan-2345-/133143150056,148.0,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AF Nikkor 50mm f/1.4,255
74,,nikon af nikkor,293202174359,Nikon AF NIKKOR 50mm f/1.4 Standard Prime lens w/hood [Near Mint] from Japan,https://www.ebay.com/itm/Nikon-AF-NIKKOR-50mm-f-1-4-Standard-Prime-lens-w-hood-Near-Mint-Japan-/293202174359,139.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AF NIKKOR 50mm f/1.4,255
45,,nikon nikkor 20mm,153550213106,Excellent Nikon Nikkor 20mm F/2.8 D AF Wide Angle Lens Made In Japan,https://www.ebay.com/itm/Excellent-Nikon-Nikkor-20mm-F-2-8-D-AF-Wide-Angle-Lens-Made-Japan-/153550213106,206.67,USD,JP,3323,Lenses,StoreInventory,Used,,250
86,,nikon nikkor 20mm,133160656142,"""As is"" Nikon NIKKOR 20mm f/2.8 D AF Super wide angle Lens481675",https://www.ebay.com/itm/As-is-Nikon-NIKKOR-20mm-f-2-8-D-AF-Super-wide-angle-Lens481675-/133160656142,89.99,USD,JP,3323,Lenses,StoreInventory,Used,,250
69,,nikon f japan,293195080272,【UNUSED】 Voigtlander Nokton 58mm F1.4 SL II N (AiS) MF Lens For Nikon F JAPAN,https://www.ebay.com/itm/UNUSED-Voigtlander-Nokton-58mm-F1-4-SL-II-N-AiS-MF-Lens-Nikon-F-JAPAN-/293195080272,499.9,USD,JP,3323,Lenses,StoreInventory,Used,Voigtlander Nokton 58mm F1.4 SL II,25
69,,nikon nikkor q,202768298771,"""APP Top Mint"" Nikon Nikkor Q Auto 135mm F/3.5 Non Ai Telephoto MF Lens    #2627",https://www.ebay.com/itm/APP-Top-Mint-Nikon-Nikkor-Q-Auto-135mm-F-3-5-Non-Ai-Telephoto-MF-Lens-2627-/202768298771,59.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikkor Q Auto 135mm F/3.5,25
65,,nikon nikonos v,273992364366,Nikon Nikonos V Olive Underwater Camera W-Nikkor 35mm f/2.5 N2113778 #486291,https://www.ebay.com/itm/Nikon-Nikonos-V-Olive-Underwater-Camera-W-Nikkor-35mm-f-2-5-N2113778-486291-/273992364366,210.0,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon Nikonos V Olive,25
68,,nikon speedlight sb23,133161472230,[Near Mint] Nikon Speedlight SB-23 Shoe Mount Flash for Nikon From Japan #4,https://www.ebay.com/itm/Near-Mint-Nikon-Speedlight-SB-23-Shoe-Mount-Flash-Nikon-Japan-4-/133161472230,29.99,USD,JP,48515,Flashes,FixedPrice,Used,,25
46,,nikon speedlight sb23,133044638773,Near Mint ☆ Nikon Speedlight SB-23 Shoe Mount Flash for Nikon from Japan,https://www.ebay.com/itm/Near-Mint-Nikon-Speedlight-SB-23-Shoe-Mount-Flash-Nikon-Japan-/133044638773,27.9,USD,JP,48515,Flashes,FixedPrice,Used,,25
61,,nikon 1 v3,153442669719,Near Mint! Nikon 1 V3 18.4 MP Mirrorless Body Black - 1 year warranty,https://www.ebay.com/itm/Near-Mint-Nikon-1-V3-18-4-MP-Mirrorless-Body-Black-1-year-warranty-/153442669719,498.0,USD,JP,31388,Digital Cameras,FixedPrice,Used,,25
23,,nikon dw3 waist,183924987624,【MINT】 Nikon DW-3 Waist Level View Finder for F3 F3HP F3/T From JAPAN #386,https://www.ebay.com/itm/MINT-Nikon-DW-3-Waist-Level-View-Finder-F3-F3HP-F3-T-JAPAN-386-/183924987624,72.9,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used,DW-3 Waist Level View Finder,25
72,,nikon em slr,163689366772,Nikon EM SLR Film Camera w/ Cosina MC Macro 28-200mm F/3.8-5.6 Lens,https://www.ebay.com/itm/Nikon-EM-SLR-Film-Camera-w-Cosina-MC-Macro-28-200mm-F-3-8-5-6-Lens-/163689366772,80.62,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon EM,244
33,,nikon em 35mm,333322041713,Near Mint Nikon EM 35mm SLR camera AI-S NIKKOR 50mm f/1.8 Pancake Lens Japan,https://www.ebay.com/itm/Near-Mint-Nikon-EM-35mm-SLR-camera-AI-S-NIKKOR-50mm-f-1-8-Pancake-Lens-Japan-/333322041713,149.0,USD,JP,15230,Film Cameras,FixedPrice,Used,Nikon EM,244
30,,nikon ais nikkor,113731986047,Nikon AI-S Nikkor 50mm f/1.4 Lens w/Hood [excellent] #601 from Japan F/S !!,https://www.ebay.com/itm/Nikon-AI-S-Nikkor-50mm-f-1-4-Lens-w-Hood-excellent-601-Japan-F-S-/113731986047,153.0,USD,JP,3323,Lenses,StoreInventory,Used,NIkon AI-S,2417
79,,nikon ais nikkor,233324720169,[Mint!] Nikon AIS NIKKOR 50mm f1.4 MF Lens Ai-s 1:1.4 made in Japan,https://www.ebay.com/itm/Mint-Nikon-AIS-NIKKOR-50mm-f1-4-MF-Lens-Ai-s-1-1-4-made-Japan-/233324720169,177.7,USD,JP,3323,Lenses,StoreInventory,Used,Nikon Ai-s,2416
5,,nikon ais ais,133001790147,Tokina AT-X 90mm F2.5 Macro Lens for Nikon Ai-s Ais Mount From Japan Exc+++ F/S,https://www.ebay.com/itm/Tokina-AT-X-90mm-F2-5-Macro-Lens-Nikon-Ai-s-Ais-Mount-Japan-Exc-F-S-/133001790147,317.0,USD,JP,3323,Lenses,StoreInventory,Used,Tokina AT-X 90mm F2.5 Macro,24
95,,nikon from japan,123881819728,【NEAR MINT】SIGMA Ex 105mm f/2.8D Macro Lens For Nikon from Japan #80,https://www.ebay.com/itm/NEAR-MINT-SIGMA-Ex-105mm-f-2-8D-Macro-Lens-Nikon-Japan-80-/123881819728,169.99,USD,JP,3323,Lenses,StoreInventory,Used,Sigma EX 105mm f/2.8D Macro,24
7,,nikon from japan,123881819728,【NEAR MINT】SIGMA Ex 105mm f/2.8D Macro Lens For Nikon from Japan #80,https://www.ebay.com/itm/NEAR-MINT-SIGMA-Ex-105mm-f-2-8D-Macro-Lens-Nikon-Japan-80-/123881819728,169.99,USD,JP,3323,Lenses,StoreInventory,Used,Sigma EX 105mm f/2.8D Macro,24
70,,nikon f801 slr,202753633912,[N Mint++] Nikon F801 SLR [N Mint++] AF Nikkor 28-80mm F/3.5-5.6D From Japan,https://www.ebay.com/itm/N-Mint-Nikon-F801-SLR-N-Mint-AF-Nikkor-28-80mm-F-3-5-5-6D-Japan-/202753633912,99.8,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon F-801,24
6,,nikon f japan,283608746784,【EXC+++++】Sigma 24mm f2.8 Super Wide II MC Macro Lens for Nikon F JAPAN 455517 R,https://www.ebay.com/itm/EXC-Sigma-24mm-f2-8-Super-Wide-II-MC-Macro-Lens-Nikon-F-JAPAN-455517-R-/283608746784,99.99,USD,JP,3323,Lenses,StoreInventory,Used,Sigma Super Wide II,24
81,,nikon f801 slr,303242336394,NIKON F-801 SLR Film Camera with the SIGMA ZOOM LENS made in japan YK11,https://www.ebay.com/itm/NIKON-F-801-SLR-Film-Camera-SIGMA-ZOOM-LENS-made-japan-YK11-/303242336394,59.99,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon F-801,24
94,,nikon ai s,174007496629,"""Exc+4"" Nikon Ai s Ais  Ai-s Nikkor 50mm f/1.4 Prime F Mount JAPAN #191000",https://www.ebay.com/itm/Exc-4-Nikon-Ai-s-Ais-Ai-s-Nikkor-50mm-f-1-4-Prime-F-Mount-JAPAN-191000-/174007496629,164.99,USD,JP,3323,Lenses,StoreInventory,Used,Ai-S,2378
60,,nikon zoom nikkor,163532388288,Nikon Zoom NIKKOR 35-70mm F/3.3-4.5 AF Lens Made In Japan,https://www.ebay.com/itm/Nikon-Zoom-NIKKOR-35-70mm-F-3-3-4-5-AF-Lens-Made-Japan-/163532388288,34.28,USD,JP,3323,Lenses,StoreInventory,Used,AI-S,2376
29,,nikon f mount,293019053449,[MINT]Nikon Ai-S NIKKOR 135mm F/2 Lens for Nikon F Mount #2631,https://www.ebay.com/itm/MINT-Nikon-Ai-S-NIKKOR-135mm-F-2-Lens-Nikon-F-Mount-2631-/293019053449,680.0,USD,JP,3323,Lenses,StoreInventory,Used,AI-S,2376
5,,nikon ai s,174007496629,"""Exc+4"" Nikon Ai s Ais  Ai-s Nikkor 50mm f/1.4 Prime F Mount JAPAN #191000",https://www.ebay.com/itm/Exc-4-Nikon-Ai-s-Ais-Ai-s-Nikkor-50mm-f-1-4-Prime-F-Mount-JAPAN-191000-/174007496629,164.99,USD,JP,3323,Lenses,StoreInventory,Used,Ai-S,2366
80,,nikon ais ais,153641417514,[As is] Nikon Ai-s Ais Nikkor 35mm f/2 Wide Angle MF Lens From Japan (E178),https://www.ebay.com/itm/As-is-Nikon-Ai-s-Ais-Nikkor-35mm-f-2-Wide-Angle-MF-Lens-Japan-E178-/153641417514,115.0,USD,JP,3323,Lenses,StoreInventory,Used,Ai-s,2365
17,,nikon ais zoom,303286633664,"""Exc+++"" Nikon Ai-s Zoom Nikkor 35-105mm F/3.5-4.5 MF Lens From Japan",https://www.ebay.com/itm/Exc-Nikon-Ai-s-Zoom-Nikkor-35-105mm-F-3-5-4-5-MF-Lens-Japan-/303286633664,39.0,USD,JP,3323,Lenses,StoreInventory,Used,AI-S,2365
54,,nikon ais nikkor,254352443340,【Almost MINT 】 Nikon Ai-s Nikkor 135mm F2 Manual Focus Lens AIS From Japan 316,https://www.ebay.com/itm/Almost-MINT-Nikon-Ai-s-Nikkor-135mm-F2-Manual-Focus-Lens-AIS-Japan-316-/254352443340,569.9,USD,JP,3323,Lenses,StoreInventory,Used,AI-S,2365
71,,nikon ais nikkor,173985149263,"""As Is"" NIKON Ai-S NIKKOR 20mm f/ 2.8 F-mount wide angle JAPAN #190882",https://www.ebay.com/itm/As-Is-NIKON-Ai-S-NIKKOR-20mm-f-2-8-F-mount-wide-angle-JAPAN-190882-/173985149263,229.99,USD,JP,3323,Lenses,StoreInventory,Used,Ai-S,2365
21,,nikon nikkor ais,173857487063,【AS IS】 Nikon Nikkor Ai-S 100-300mm f/5.6 AIS Zoom MF Lens From Japan #0190094-V,https://www.ebay.com/itm/AS-IS-Nikon-Nikkor-Ai-S-100-300mm-f-5-6-AIS-Zoom-MF-Lens-Japan-0190094-V-/173857487063,24.99,USD,JP,3323,Lenses,StoreInventory,Used,AI-S,2365
30,,nikon ais ais,153642123410,[As is] Nikon Ai-s Ais Nikkor 35mm f/2 Wide Angle MF Lens From Japan (E178),https://www.ebay.com/itm/As-is-Nikon-Ai-s-Ais-Nikkor-35mm-f-2-Wide-Angle-MF-Lens-Japan-E178-/153642123410,115.0,USD,JP,3323,Lenses,StoreInventory,Used,Ai-s,2365
13,,nikon nikkor 3570mm,254347993146,Nikon Nikkor 35-70mm 1:3.3-4.5 AF Autofocus Lens from Japan 485160,https://www.ebay.com/itm/Nikon-Nikkor-35-70mm-1-3-3-4-5-AF-Autofocus-Lens-Japan-485160-/254347993146,12.0,USD,JP,3323,Lenses,StoreInventory,Used,AI-S,2365
43,,nikon ais nikkor,254355730070,【NEAR MINT】 Nikon Ai-s Nikkor 50mm f1.8 AIS Pancake Prime MF Lens From JAPAN,https://www.ebay.com/itm/NEAR-MINT-Nikon-Ai-s-Nikkor-50mm-f1-8-AIS-Pancake-Prime-MF-Lens-JAPAN-/254355730070,169.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikon Ai-s NIKKOR 50mm f/1.8,234
91,,nikon f100 35mm,401862498549,【N MINT++】 Nikon F100 35mm SLR Film Camera w/ MB-15 MF-29 Data Back from Japan,https://www.ebay.com/itm/N-MINT-Nikon-F100-35mm-SLR-Film-Camera-w-MB-15-MF-29-Data-Back-Japan-/401862498549,254.9,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon F100,233
59,,nikon f100 35mm,153601027490,Nikon F100 35mm SLR Film Camera 35-70mm F3.3-4.5 Lens set [Exc++] #8062A,https://www.ebay.com/itm/Nikon-F100-35mm-SLR-Film-Camera-35-70mm-F3-3-4-5-Lens-set-Exc-8062A-/153601027490,155.0,USD,JP,15230,Film Cameras,FixedPrice,Used,Nikon F100,233
40,,nikon ais nikkor,223580433205,【NEAR MINT】 Nikon Ai-s Nikkor 50mm F/1.8 Pancake MF Lens from Japan #135,https://www.ebay.com/itm/NEAR-MINT-Nikon-Ai-s-Nikkor-50mm-F-1-8-Pancake-MF-Lens-Japan-135-/223580433205,116.9,USD,JP,3323,Lenses,StoreInventory,Used,Nikon Ai-s Nikkor 50mm F/1.8,233
70,,nikon f100 35mm,392430342064,[Near MINT in BOX] Nikon F100 35mm Film Camera w/ SB-23 MB-15 From Japan #1136,https://www.ebay.com/itm/Near-MINT-BOX-Nikon-F100-35mm-Film-Camera-w-SB-23-MB-15-Japan-1136-/392430342064,299.9,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon F100,233
66,,nikon f100 35mm,283558647580,【Top MINT in BOX】 Nikon F100 35mm SLR Film Camera From Japan 201905,https://www.ebay.com/itm/Top-MINT-BOX-Nikon-F100-35mm-SLR-Film-Camera-Japan-201905-/283558647580,288.99,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon F100,233
77,,nikon f100 35mm,392423137954,[Near MINT] Nikon F100 35mm Film Camera w/ MB-15 From Japan #1135,https://www.ebay.com/itm/Near-MINT-Nikon-F100-35mm-Film-Camera-w-MB-15-Japan-1135-/392423137954,249.9,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon F100,233
7,,nikon ais nikkor,383133571994,【NEAR MINT】 Nikon Ai-s Nikkor Ais 50mm f/1.8 Pancake MF Lens From JAPAN #1056,https://www.ebay.com/itm/NEAR-MINT-Nikon-Ai-s-Nikkor-Ais-50mm-f-1-8-Pancake-MF-Lens-JAPAN-1056-/383133571994,139.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikon Ai-s NIKKOR 50mm F1.8,233
95,,nikon ais nikkor,383133571994,【NEAR MINT】 Nikon Ai-s Nikkor Ais 50mm f/1.8 Pancake MF Lens From JAPAN #1056,https://www.ebay.com/itm/NEAR-MINT-Nikon-Ai-s-Nikkor-Ais-50mm-f-1-8-Pancake-MF-Lens-JAPAN-1056-/383133571994,139.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikon Ai-s NIKKOR 50mm F1.8,233
43,,nikon f100 slr,264459184145,"""EXC+++++"" Nikon F100 SLR 35mm Film Camera w/ Strap Cap From Japan #5197",https://www.ebay.com/itm/EXC-Nikon-F100-SLR-35mm-Film-Camera-w-Strap-Cap-Japan-5197-/264459184145,169.0,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon F100,233
17,,top mintnikon f100,233341894479,【TOP MINT】Nikon F100 35mm SLR Film Camera + MB 15 + New Strap from Japan 517,https://www.ebay.com/itm/TOP-MINT-Nikon-F100-35mm-SLR-Film-Camera-MB-15-New-Strap-Japan-517-/233341894479,299.99,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon F100,233
57,,nikon f100 35mm,264456283391,Nikon F100 35mm SLR Film Camera Body Only  SN2058248 **Near Mint**,https://www.ebay.com/itm/Nikon-F100-35mm-SLR-Film-Camera-Body-Only-SN2058248-Near-Mint-/264456283391,149.8,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon F100,233
76,,nikon f100 35mm,312732619052,Nikon F100 35mm SLR Film Camera Body from Japan [Exc+++] #451725A,https://www.ebay.com/itm/Nikon-F100-35mm-SLR-Film-Camera-Body-Japan-Exc-451725A-/312732619052,200.0,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon F100,233
71,,nikon fg black,254322131804,【EXC+++++】 Nikon FG Black 35mm w/ Nikon 50mm F1.8 Ai-s Pancake Lens from JAPAN,https://www.ebay.com/itm/EXC-Nikon-FG-Black-35mm-w-Nikon-50mm-F1-8-Ai-s-Pancake-Lens-JAPAN-/254322131804,149.0,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon FG,231
45,,nikon afs dx,133160487536,Nikon AF-S DX Nikkor 55-200mm f/4-5.6 G ED Zoom Lens Excellent+++ from Japan F/S,https://www.ebay.com/itm/Nikon-AF-S-DX-Nikkor-55-200mm-f-4-5-6-G-ED-Zoom-Lens-Excellent-Japan-F-S-/133160487536,78.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AF-S DX Nikkor 55-200mm f/4-5.6 G ED,231
77,,nikon afs nikkor,113884376699,Nikon AF-S Nikkor 55-200mm F/4-5.6 G ED DX VR Lens [Very good] Japan F/S #487840,https://www.ebay.com/itm/Nikon-AF-S-Nikkor-55-200mm-F-4-5-6-G-ED-DX-VR-Lens-Very-good-Japan-F-S-487840-/113884376699,69.0,USD,JP,3323,Lenses,FixedPrice,Used,Nikkor 55-200mm f/4-5.6 AF-S DX G ED,231
